,item_name,item_area,item_avg_rating,item_spec_area,user_name,user_tot_avg_rating,user_tot_rating_num,user_tot_follow_num,user_rating,user_query,taste,price,service,menu,date
5752,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
너의음식은
",4.9,80,1,5점,피자를 먹기 위한 오픈런은 처음입니다. 화덕에 갓구운 피자는 입안에서 사르르 녹아내리네요. 테이블 수가 많아 북적한 분위기로 여유롭게 먹기엔 대기줄이 너무 많아요        ,맛: 좋음,가격: 만족,응대: 좋음,"카프레제샐러드, 부라따에하몽, 포폴로클라시카",2024년 7월 31일
5753,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
young222
",4.8,20,0,4.5점,"인생피자를 맛보았습니다. 대기가 너무 길은게 힘들긴했지만, 먹는순간 와 ~소리라 나며 기다릴만한 가치가 있다는 생각이 듭니다        ",맛: 좋음,가격: 만족,응대: 좋음,"뽀모도로부라타, 풍기피자",2025년 2월 14일
5754,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
ronny
",4.8,1080,15,5점,"진짜 피자 맛집 이고, 줄이 너무 길어요
줄 서서 먹어두 맛나요        ",맛: 좋음,가격: 만족,응대: 좋음,뽀모도로부라타,2025년 6월 4일
5755,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
채채잉
",4.2,59,5,5점,"화덕피자로 유명한 고양 맛집 포폴로 다녀옴.
오전 11시 32분 캐치테이블 예약했을때 대기번호 172번.. 저녁 6시쯤 먹을 수 있었다. 대기 368분 실화….? 두명이서 피자 두판, 파스타 먹었는데 피자는 네조각으로 나와서 완전 배부르게 먹었음!
비스마르크: 트러플 향이 솔솔나는 피자 가운데 계란이 올라가 있는데 이게 은근히 잘 어울린다.
디아볼로: 매콤한게 땡겨서 주문한 피자. 초리조햄과 페퍼론치노 올리브의 조화가 좋았음
파스타: 루꼴라 페스토가 너무 맛있음! 샐러드 파스타느낌? 같이 곁들여진 토마토가 킥..!!왜 사람들이 이렇게까지 기다려서 먹는지 이해되는 맛이다. 피자의 기본은 도우라고 생각하는데 이 집은 도우가 정말 쫄깃하고 담백하고 맛있어서 꽁다리 부분만 먹어도 존맛…! 거기다 위에 올라가는 토핑도 딱 적당하게 올라가서 피자의 맛을 살려준다. 다음에 고양 방문할일 생기면 또 웨이팅할듯 ㅎ        ",맛: 좋음,가격: 만족,응대: 좋음,"비스마르크, 디아볼라, 스파게티알페스토디루꼴라",2024년 3월 18일
5756,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
깡지꽁지
",4.5,56,0,5점,"피자 너무 맛있어요! 
의외로 파스타도 너무 맛있어요 다음에 또 방문예정        ",맛: 좋음,가격: 보통,응대: 좋음,"비스마르크, 클라시카, 파스타",2025년 4월 30일
5757,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
ykszzkk
",4.7,315,2,5점,화덕피자로 유명하다 그래서 2번째 도전만에 성공한집 어플로 웨이팅 미리 걸어놓으면 편해요. 피자는 유명한만큼 도우가 쫄깃하고 맛있어요. 풍기아란치니는 유명해서 시켰는데 쏘쏘...다른거 드세여.        ,맛: 좋음,가격: 만족,응대: 좋음,"풍기아란치니, 고르곤졸라 에 피코, 라자냐 알라 볼로네제",2024년 2월 18일
5758,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
넝마
",3.8,140,0,5점,"첨으로 오픈런 했어요. 11시 30분 오픈인데 10시부터 줄 서 계시고 저는 주말 10시 24분쯤 줄섰는데 9번째여서 오픈하자마자 들어갔답니다~ 메뉴는 시간 차 두고 나오긴했지만 빨리 나오는 편이었어요. // 루꼴라 스파게티랑 풍기아란치니 너무 맛있어요;;; 루꼴라 스파게티는 진짜 가끔... 문득... 생각나는 맛이에요 ㅠㅠ 상큼하고 맛있음. 풍기 아란치니는 처음먹어보는데 버섯, 마늘 향 나고 치즈 들어있는 고급 치즈스틱같은 맛이었어요 짱맛있는데 맨날 품절 되어있으니까 일단 있으면 꼭 드세요. 가게는 항상 시끌시끌하고 어두운 편!        ",맛: 좋음,가격: 보통,응대: 좋음,"풍기 아란치니, 스파게티 알베스토 디루꼴라, 부라따 에 프로슈토",2024년 1월 14일
5759,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
lili
",4.3,225,10,4.5점,웨이팅은 현장에서했고 11시쯤가서 3-4시쯤 먹었어요. 캐치테이블로 예약이 되어서 주변에서 시간 보내다가 와서 먹었습니다. 피자는 맛있었고 파스타도 생소한데 굉장히 맛있었어요. 전체적으로 후레시한 느낌이라 다만 자극적인 입맛을 가지신분(미국피자같은거 좋하하시는분) 프레쉬한 느낌을 별로 안 좋아하시는 분은 입맛에 살짝 안 맞으실 것 같아요.        ,맛: 좋음,가격: 보통,응대: 좋음,비스마르크,2025년 1월 28일
5760,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
예예짠
",4.1,62,0,4.5점,"이미 유명한 맛집인 일산 포폴로피자
아침 10시전에 도착해도 웨이팅이 18팀인 극악무도한 웨이팅이다
음식은 맛있고 재료가 정말 좋다는 게 느껴지는
집 다시 방문하고 싶음
다만 가격이 꽤 있는편이고 웨이팅이 심함
가게도 조금 협소한 느낌이며 직원들이 친절한 느낌은 아님
정말 맛이 있어서, 다른 메뉴를 먹어보고 싶어서 재방문하고싶은집        ",맛: 좋음,가격: 보통,응대: 보통,포폴로클라시카,2025년 5월 4일
5761,포폴로피자,일산,4.6,경기도 고양시 일산동구 장항동 846,"
우유젤리
",3.6,290,4,5점,캐치테이블로 오픈시간 맞춰 웨이팅해서 점심지나고 들어갔음. 미루기도 할 수 있어서 편함. 이탈리아 대회에서 1등한 피자맛집이라 기대하고 갔는데 진짜 맛있었음. 도우 끝부분을 안먹는 사람도 먹게된다고 하는데 개인적으로 그정도는 아니었지만 도우가 쫄깃쫄깃했음. 아란치니는 금방 품절돼서 못먹어봄        ,맛: 좋음,가격: 보통,응대: 보통,"포폴로 클라시카, 카프레제샐러드",2024년 10월 12일
